id,title,category,mode,kind,family_id,variant,status,size,model,requires,prompt
landscape-night-sky-presentation,星空营地 · 演示使用,landscape,generate,variation,landscape-night-sky,presentation,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：开阔高原上一顶暖光帐篷，天空有自然密度的星点。
构图与视觉：广角夜景，帐篷占画面下方小部分。
必须遵守：不把月亮和星空曝光做成白昼，不宣称真实天文观测。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：空间深度、自然光方向、地形合理性。不添加未要求的水印或署名。"
landscape-night-sky-print,星空营地 · 印刷审阅,landscape,generate,variation,landscape-night-sky,print,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：开阔高原上一顶暖光帐篷，天空有自然密度的星点。
构图与视觉：广角夜景，帐篷占画面下方小部分。
必须遵守：不把月亮和星空曝光做成白昼，不宣称真实天文观测。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：空间深度、自然光方向、地形合理性。不添加未要求的水印或署名。"
landscape-night-sky-accessible,星空营地 · 清晰辨识,landscape,generate,variation,landscape-night-sky,accessible,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：开阔高原上一顶暖光帐篷，天空有自然密度的星点。
构图与视觉：广角夜景，帐篷占画面下方小部分。
必须遵守：不把月亮和星空曝光做成白昼，不宣称真实天文观测。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：空间深度、自然光方向、地形合理性。不添加未要求的水印或署名。"
landscape-night-sky-balanced,星空营地 · 均衡层次,landscape,generate,variation,landscape-night-sky,balanced,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：开阔高原上一顶暖光帐篷，天空有自然密度的星点。
构图与视觉：广角夜景，帐篷占画面下方小部分。
必须遵守：不把月亮和星空曝光做成白昼，不宣称真实天文观测。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：空间深度、自然光方向、地形合理性。不添加未要求的水印或署名。"
landscape-night-sky-clean,星空营地 · 干净收尾,landscape,generate,variation,landscape-night-sky,clean,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：开阔高原上一顶暖光帐篷，天空有自然密度的星点。
构图与视觉：广角夜景，帐篷占画面下方小部分。
必须遵守：不把月亮和星空曝光做成白昼，不宣称真实天文观测。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：空间深度、自然光方向、地形合理性。不添加未要求的水印或署名。"
architecture-reading-room,私人阅读室,architecture,generate,original,architecture-reading-room,base,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-editorial,私人阅读室 · 编辑精选,architecture,generate,variation,architecture-reading-room,editorial,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-thumbnail,私人阅读室 · 缩略图优先,architecture,generate,variation,architecture-reading-room,thumbnail,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-detail,私人阅读室 · 细节呈现,architecture,generate,variation,architecture-reading-room,detail,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于近距离查看。提升材质边缘、结构交界和局部细节的可辨性；沿用原构图和对象数量，不通过堆叠装饰来增加细节。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-quiet,私人阅读室 · 克制留白,architecture,generate,variation,architecture-reading-room,quiet,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-presentation,私人阅读室 · 演示使用,architecture,generate,variation,architecture-reading-room,presentation,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-print,私人阅读室 · 印刷审阅,architecture,generate,variation,architecture-reading-room,print,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-accessible,私人阅读室 · 清晰辨识,architecture,generate,variation,architecture-reading-room,accessible,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
architecture-reading-room-balanced,私人阅读室 · 均衡层次,architecture,generate,variation,architecture-reading-room,balanced,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：浅木书架与石灰墙构成的小型阅读室，一张弧形休闲椅。
构图与视觉：两点透视，午后侧光，简洁空间摄影。
必须遵守：椅子不堵住门，书架层板连续，书脊不生成可读假标题。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：透视、承重观感、动线、尺度一致性。不添加未要求的水印或署名。"
